"Species","Patrol","SpeciesAnal","Site","TwigCodeNoPatrol","SaplingCodeNoPatrol","SaplingCodeUnique","TwigCodeUnique","TwigArea_sum_AC","TwigArea_sum_BD","TwigHerbivory_sum_AC","TwigHerbivory_sum_BD","TwigHerbProp_AC","TwigHerbProp_BD","StartEndDiff_AC","StartEndDiff_BD","PatrolGroup","TwigHerbProp_combined"
"SP2","C","Cleistanthus _myrianthus","DRO","DRO_Cleistanthus _myrianthus_3CN1_Blue","DRO_Cleistanthus _myrianthus_3CN1","DRO_Cleistanthus _myrianthus_3CN1_C","DRO_Cleistanthus _myrianthus_3CN1_Blue_C",926.90271,NA,51.11221,NA,0.055143015,0,NA,NA,"AC",0.055143015
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_1CN1_Blue","LAK_Ulmus_glabra_1CN1","LAK_Ulmus_glabra_1CN1_D","LAK_Ulmus_glabra_1CN1_Blue_D",NA,211.3353,NA,0,0,0,NA,-0.002513868,"DB",NA
"SP7","A","Endiandra_leptodendron","DRO","DRO_Endiandra_leptodendron_1CN1_Red","DRO_Endiandra_leptodendron_1CN1","DRO_Endiandra_leptodendron_1CN1_A","DRO_Endiandra_leptodendron_1CN1_Red_A",300.7659,NA,16.59909,NA,0.055189401,0,NA,NA,"AC",0.055189401
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_1CN1_Red","LAK_Ulmus_glabra_1CN1","LAK_Ulmus_glabra_1CN1_B","LAK_Ulmus_glabra_1CN1_Red_B",NA,225.11954,NA,2.37415,0,0.010546175,NA,0.009091551,"DB",0.010546175
"SP6","C","Celtis_latifolia","KAK","KAK_Celtis_latifolia_4CN1_White","KAK_Celtis_latifolia_4CN1","KAK_Celtis_latifolia_4CN1_C","KAK_Celtis_latifolia_4CN1_White_C",453.0677,NA,25.07315,NA,0.055340846,0,NA,NA,"AC",0.055340846
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_1CN1_Red","LAK_Ulmus_glabra_1CN1","LAK_Ulmus_glabra_1CN1_D","LAK_Ulmus_glabra_1CN1_Red_D",NA,234.817,NA,0,0,0,NA,0,"DB",NA
"SP7","A","Endiandra_leptodendron","DRO","DRO_Endiandra_leptodendron_1CN1_White","DRO_Endiandra_leptodendron_1CN1","DRO_Endiandra_leptodendron_1CN1_A","DRO_Endiandra_leptodendron_1CN1_White_A",657.24611,NA,36.51523,NA,0.055557925,0,NA,NA,"AC",0.055557925
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_1CN1_White","LAK_Ulmus_glabra_1CN1","LAK_Ulmus_glabra_1CN1_B","LAK_Ulmus_glabra_1CN1_White_B",NA,203.08586,NA,3.6158,0,0.017804292,NA,0.017804292,"DB",0.017804292
"SP7","C","Endiandra_leptodendron","DRO","DRO_Endiandra_leptodendron_4CN1_White","DRO_Endiandra_leptodendron_4CN1","DRO_Endiandra_leptodendron_4CN1_C","DRO_Endiandra_leptodendron_4CN1_White_C",581.34849,NA,32.33961,NA,0.055628613,0,NA,NA,"AC",0.055628613
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_1CN1_White","LAK_Ulmus_glabra_1CN1","LAK_Ulmus_glabra_1CN1_D","LAK_Ulmus_glabra_1CN1_White_D",NA,234.817,NA,10.10357,0,0.043027421,NA,0.041487996,"DB",0.043027421
"SP3","A","Dysoxylum_arborescens","KAK","KAK_Dysoxylum_arborescens_1CN1_Red","KAK_Dysoxylum_arborescens_1CN1","KAK_Dysoxylum_arborescens_1CN1_A","KAK_Dysoxylum_arborescens_1CN1_Red_A",841.52656,NA,46.83255,NA,0.055651898,0,NA,NA,"AC",0.055651898
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_2CN1_Blue","LAK_Ulmus_glabra_2CN1","LAK_Ulmus_glabra_2CN1_B","LAK_Ulmus_glabra_2CN1_Blue_B",NA,215.05701,NA,7.84775,0,0.036491487,NA,0.034071258,"DB",0.036491487
"SP3","C","Dysoxylum_arborescens","KAK","KAK_Dysoxylum_arborescens_3CN1_Blue","KAK_Dysoxylum_arborescens_3CN1","KAK_Dysoxylum_arborescens_3CN1_C","KAK_Dysoxylum_arborescens_3CN1_Blue_C",771.5617,NA,43.03291,NA,0.055773777,0,NA,NA,"AC",0.055773777
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_2CN1_Blue","LAK_Ulmus_glabra_2CN1","LAK_Ulmus_glabra_2CN1_D","LAK_Ulmus_glabra_2CN1_Blue_D",NA,215.0568,NA,7.84775,0,0.036491522,NA,0.036491522,"DB",0.036491522
"SP6","A","Celtis_latifolia","KAK","KAK_Celtis_latifolia_3CN1_White","KAK_Celtis_latifolia_3CN1","KAK_Celtis_latifolia_3CN1_A","KAK_Celtis_latifolia_3CN1_White_A",738.64624,NA,41.27451,NA,0.055878589,0,NA,NA,"AC",0.055878589
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_2CN1_Red","LAK_Ulmus_glabra_2CN1","LAK_Ulmus_glabra_2CN1_B","LAK_Ulmus_glabra_2CN1_Red_B",NA,225.61204,NA,1.93649,0,0.008583274,NA,0.008583274,"DB",0.008583274
"SP3","C","Dysoxylum_arborescens","KAK","KAK_Dysoxylum_arborescens_4CN1_Blue","KAK_Dysoxylum_arborescens_4CN1","KAK_Dysoxylum_arborescens_4CN1_C","KAK_Dysoxylum_arborescens_4CN1_Blue_C",964.82886,NA,53.93208,NA,0.055898079,0,NA,NA,"AC",0.055898079
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_2CN1_Red","LAK_Ulmus_glabra_2CN1","LAK_Ulmus_glabra_2CN1_D","LAK_Ulmus_glabra_2CN1_Red_D",NA,225.6119,NA,1.93649,0,0.00858328,NA,0.007303867,"DB",0.00858328
"SP7","C","Endiandra_leptodendron","DRO","DRO_Endiandra_leptodendron_4CN1_Red","DRO_Endiandra_leptodendron_4CN1","DRO_Endiandra_leptodendron_4CN1_C","DRO_Endiandra_leptodendron_4CN1_Red_C",798.60435,NA,44.82189,NA,0.056125277,0,NA,NA,"AC",0.056125277
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_2CN1_White","LAK_Ulmus_glabra_2CN1","LAK_Ulmus_glabra_2CN1_B","LAK_Ulmus_glabra_2CN1_White_B",NA,202.82466,NA,3.93382,0,0.019395176,NA,0.017596582,"DB",0.019395176
"SP6","A","Celtis_latifolia","KAK","KAK_Celtis_latifolia_1CN1_Red","KAK_Celtis_latifolia_1CN1","KAK_Celtis_latifolia_1CN1_A","KAK_Celtis_latifolia_1CN1_Red_A",365.87333,NA,20.602,NA,0.056309106,0,NA,NA,"AC",0.056309106
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_2CN1_White","LAK_Ulmus_glabra_2CN1","LAK_Ulmus_glabra_2CN1_D","LAK_Ulmus_glabra_2CN1_White_D",NA,202.8245,NA,3.93382,0,0.019395191,NA,0.019395191,"DB",0.019395191
"SP3","A","Cryptocarya sp. ","DRO","DRO_Cryptocarya sp. _4CN1_Red","DRO_Cryptocarya sp. _4CN1","DRO_Cryptocarya sp. _4CN1_A","DRO_Cryptocarya sp. _4CN1_Red_A",825.82655,NA,46.52726,NA,0.056340233,0,NA,NA,"AC",0.056340233
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_3CN1_Blue","LAK_Ulmus_glabra_3CN1","LAK_Ulmus_glabra_3CN1_B","LAK_Ulmus_glabra_3CN1_Blue_B",NA,201.29064,NA,11.12302,0,0.055258506,NA,0.055258506,"DB",0.055258506
"SP7","A","Endiandra_leptodendron","DRO","DRO_Endiandra_leptodendron_1CN1_Blue","DRO_Endiandra_leptodendron_1CN1","DRO_Endiandra_leptodendron_1CN1_A","DRO_Endiandra_leptodendron_1CN1_Blue_A",421.8307,NA,23.78639,NA,0.056388475,0,NA,NA,"AC",0.056388475
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_3CN1_Blue","LAK_Ulmus_glabra_3CN1","LAK_Ulmus_glabra_3CN1_D","LAK_Ulmus_glabra_3CN1_Blue_D",NA,231.7703,NA,8.89221,0,0.038366477,NA,0.037973477,"DB",0.038366477
"SP1","C","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._2CN1_Blue","DRO_Dysoxylum_sp._2CN1","DRO_Dysoxylum_sp._2CN1_C","DRO_Dysoxylum_sp._2CN1_Blue_C",829.62841,NA,46.8034,NA,0.056414895,0,NA,NA,"AC",0.056414895
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_3CN1_Red","LAK_Ulmus_glabra_3CN1","LAK_Ulmus_glabra_3CN1_B","LAK_Ulmus_glabra_3CN1_Red_B",NA,207.40044,NA,10.1247,0,0.048817158,NA,0.048817158,"DB",0.048817158
"SP1","C","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._2CN1_Red","DRO_Dysoxylum_sp._2CN1","DRO_Dysoxylum_sp._2CN1_C","DRO_Dysoxylum_sp._2CN1_Red_C",998.95839,NA,56.56508,NA,0.05662406,0,NA,NA,"AC",0.05662406
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_3CN1_Red","LAK_Ulmus_glabra_3CN1","LAK_Ulmus_glabra_3CN1_D","LAK_Ulmus_glabra_3CN1_Red_D",NA,246.6786,NA,2.07277,0,0.008402715,NA,0.008402715,"DB",0.008402715
"SP8","C","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_3CN1_White","BUB_Pittosporopsis_kerrii_3CN1","BUB_Pittosporopsis_kerrii_3CN1_C","BUB_Pittosporopsis_kerrii_3CN1_White_C",273.31958,NA,15.51625,NA,0.056769625,0,NA,NA,"AC",0.056769625
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_3CN1_White","LAK_Ulmus_glabra_3CN1","LAK_Ulmus_glabra_3CN1_B","LAK_Ulmus_glabra_3CN1_White_B",NA,188.58141,NA,3.23729,0,0.017166538,NA,0.016596538,"DB",0.017166538
"SP7","A","Endiandra_leptodendron","DRO","DRO_Endiandra_leptodendron_5CN1_White","DRO_Endiandra_leptodendron_5CN1","DRO_Endiandra_leptodendron_5CN1_A","DRO_Endiandra_leptodendron_5CN1_White_A",664.62006,NA,37.94775,NA,0.057096907,0,NA,NA,"AC",0.057096907
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_3CN1_White","LAK_Ulmus_glabra_3CN1","LAK_Ulmus_glabra_3CN1_D","LAK_Ulmus_glabra_3CN1_White_D",NA,212.0852,NA,4.38468,0,0.020674144,NA,0.020558144,"DB",0.020674144
"SP1","C","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._5CN1_Blue","DRO_Dysoxylum_sp._5CN1","DRO_Dysoxylum_sp._5CN1_C","DRO_Dysoxylum_sp._5CN1_Blue_C",433.06667,NA,24.75573,NA,0.057163785,0,NA,NA,"AC",0.057163785
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_4CN1_Blue","LAK_Ulmus_glabra_4CN1","LAK_Ulmus_glabra_4CN1_B","LAK_Ulmus_glabra_4CN1_Blue_B",NA,242.11465,NA,4.69593,0,0.019395481,NA,0.019395481,"DB",0.019395481
"SP2","A","Cleistanthus _myrianthus","DRO","DRO_Cleistanthus _myrianthus_2CN1_White","DRO_Cleistanthus _myrianthus_2CN1","DRO_Cleistanthus _myrianthus_2CN1_A","DRO_Cleistanthus _myrianthus_2CN1_White_A",792.69374,NA,45.35154,NA,0.057211932,0,NA,NA,"AC",0.057211932
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_4CN1_Blue","LAK_Ulmus_glabra_4CN1","LAK_Ulmus_glabra_4CN1_D","LAK_Ulmus_glabra_4CN1_Blue_D",NA,244.8592,NA,3.654,0,0.014922862,NA,0.014922862,"DB",0.014922862
"SP2","A","Cleistanthus _myrianthus","DRO","DRO_Cleistanthus _myrianthus_4CN1_Blue","DRO_Cleistanthus _myrianthus_4CN1","DRO_Cleistanthus _myrianthus_4CN1_A","DRO_Cleistanthus _myrianthus_4CN1_Blue_A",945.7657,NA,54.11586,NA,0.057219098,0,NA,NA,"AC",0.057219098
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_4CN1_Red","LAK_Ulmus_glabra_4CN1","LAK_Ulmus_glabra_4CN1_B","LAK_Ulmus_glabra_4CN1_Red_B",NA,188.96052,NA,3.77146,0,0.019958984,NA,0.017717355,"DB",0.019958984
"SP7","C","Endiandra_leptodendron","DRO","DRO_Endiandra_leptodendron_5CN1_Red","DRO_Endiandra_leptodendron_5CN1","DRO_Endiandra_leptodendron_5CN1_C","DRO_Endiandra_leptodendron_5CN1_Red_C",657.52554,NA,37.80931,NA,0.05750242,0,NA,NA,"AC",0.05750242
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_4CN1_Red","LAK_Ulmus_glabra_4CN1","LAK_Ulmus_glabra_4CN1_D","LAK_Ulmus_glabra_4CN1_Red_D",NA,192.1125,NA,4.11533,0,0.021421459,NA,0.021043459,"DB",0.021421459
"SP7","A","Endiandra_leptodendron","DRO","DRO_Endiandra_leptodendron_5CN1_Red","DRO_Endiandra_leptodendron_5CN1","DRO_Endiandra_leptodendron_5CN1_A","DRO_Endiandra_leptodendron_5CN1_Red_A",731.78243,NA,42.17398,NA,0.057631857,0,NA,NA,"AC",0.057631857
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_4CN1_White","LAK_Ulmus_glabra_4CN1","LAK_Ulmus_glabra_4CN1_B","LAK_Ulmus_glabra_4CN1_White_B",NA,206.82451,NA,0.94073,0,0.004548445,NA,0.003183203,"DB",0.004548445
"SP3","C","Dysoxylum_arborescens","KAK","KAK_Dysoxylum_arborescens_1CN1_Red","KAK_Dysoxylum_arborescens_1CN1","KAK_Dysoxylum_arborescens_1CN1_C","KAK_Dysoxylum_arborescens_1CN1_Red_C",1017.8838,NA,59.03271,NA,0.05799553,0,NA,NA,"AC",0.05799553
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_4CN1_White","LAK_Ulmus_glabra_4CN1","LAK_Ulmus_glabra_4CN1_D","LAK_Ulmus_glabra_4CN1_White_D",NA,207.1756,NA,0.98467,0,0.004752828,NA,0.004752828,"DB",0.004752828
"SP6","C","Celtis_latifolia","KAK","KAK_Celtis_latifolia_5CN1_White","KAK_Celtis_latifolia_5CN1","KAK_Celtis_latifolia_5CN1_C","KAK_Celtis_latifolia_5CN1_White_C",799.51745,NA,46.36845,NA,0.057995545,0,NA,NA,"AC",0.057995545
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_5CN1_Blue","LAK_Ulmus_glabra_5CN1","LAK_Ulmus_glabra_5CN1_B","LAK_Ulmus_glabra_5CN1_Blue_B",NA,246.17904,NA,15.008,0,0.06096376,NA,0.06096376,"DB",0.06096376
"SP3","A","Dysoxylum_arborescens","KAK","KAK_Dysoxylum_arborescens_3CN1_Red","KAK_Dysoxylum_arborescens_3CN1","KAK_Dysoxylum_arborescens_3CN1_A","KAK_Dysoxylum_arborescens_3CN1_Red_A",845.09711,NA,49.11895,NA,0.058122255,0,NA,NA,"AC",0.058122255
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_5CN1_Blue","LAK_Ulmus_glabra_5CN1","LAK_Ulmus_glabra_5CN1_D","LAK_Ulmus_glabra_5CN1_Blue_D",NA,259.9483,NA,5.50646,0,0.021182904,NA,0.021076904,"DB",0.021182904
"SP1","C","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._5CN1_White","DRO_Dysoxylum_sp._5CN1","DRO_Dysoxylum_sp._5CN1_C","DRO_Dysoxylum_sp._5CN1_White_C",1122.16531,NA,65.29996,NA,0.058191034,0,NA,NA,"AC",0.058191034
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_5CN1_Red","LAK_Ulmus_glabra_5CN1","LAK_Ulmus_glabra_5CN1_B","LAK_Ulmus_glabra_5CN1_Red_B",NA,209.22832,NA,1.77233,0,0.008470794,NA,0.006188109,"DB",0.008470794
"SP2","C","Cleistanthus _myrianthus","DRO","DRO_Cleistanthus _myrianthus_4CN1_Red","DRO_Cleistanthus _myrianthus_4CN1","DRO_Cleistanthus _myrianthus_4CN1_C","DRO_Cleistanthus _myrianthus_4CN1_Red_C",1098.0215,NA,63.97308,NA,0.058262138,0,NA,NA,"AC",0.058262138
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_5CN1_Red","LAK_Ulmus_glabra_5CN1","LAK_Ulmus_glabra_5CN1_D","LAK_Ulmus_glabra_5CN1_Red_D",NA,200.8261,NA,4.13892,0,0.020609473,NA,0.020609473,"DB",0.020609473
"SP7","A","Endiandra_leptodendron","DRO","DRO_Endiandra_leptodendron_3CN1_White","DRO_Endiandra_leptodendron_3CN1","DRO_Endiandra_leptodendron_3CN1_A","DRO_Endiandra_leptodendron_3CN1_White_A",619.21812,NA,36.08233,NA,0.058270792,0,NA,NA,"AC",0.058270792
"SP7","B","Ulmus_glabra","LAK","LAK_Ulmus_glabra_5CN1_White","LAK_Ulmus_glabra_5CN1","LAK_Ulmus_glabra_5CN1_B","LAK_Ulmus_glabra_5CN1_White_B",NA,215.56688,NA,3.704,0,0.017182602,NA,0.017182602,"DB",0.017182602
"SP2","A","Cleistanthus _myrianthus","DRO","DRO_Cleistanthus _myrianthus_4CN1_White","DRO_Cleistanthus _myrianthus_4CN1","DRO_Cleistanthus _myrianthus_4CN1_A","DRO_Cleistanthus _myrianthus_4CN1_White_A",887.22475,NA,51.71259,NA,0.058285784,0,NA,NA,"AC",0.058285784
"SP7","D","Ulmus_glabra","LAK","LAK_Ulmus_glabra_5CN1_White","LAK_Ulmus_glabra_5CN1","LAK_Ulmus_glabra_5CN1_D","LAK_Ulmus_glabra_5CN1_White_D",NA,221.9194,NA,1.02699,0,0.004627761,NA,0.003277953,"DB",0.004627761
"SP1","C","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._1CN1_White","DRO_Dysoxylum_sp._1CN1","DRO_Dysoxylum_sp._1CN1_C","DRO_Dysoxylum_sp._1CN1_White_C",708.81261,NA,41.6365,NA,0.058741195,0,NA,NA,"AC",0.058741195
"SP4","B","Acer_mono","TOM","TOM_Acer_mono_1CN1_Blue","TOM_Acer_mono_1CN1","TOM_Acer_mono_1CN1_B","TOM_Acer_mono_1CN1_Blue_B",NA,275.78133,NA,5.9381,0,0.021531914,NA,0.021531914,"DB",0.021531914
"SP7","C","Endiandra_leptodendron","DRO","DRO_Endiandra_leptodendron_1CN1_Red","DRO_Endiandra_leptodendron_1CN1","DRO_Endiandra_leptodendron_1CN1_C","DRO_Endiandra_leptodendron_1CN1_Red_C",456.1287,NA,26.83934,NA,0.058841594,0,NA,NA,"AC",0.058841594
"SP4","D","Acer_mono","TOM","TOM_Acer_mono_1CN1_Blue","TOM_Acer_mono_1CN1","TOM_Acer_mono_1CN1_D","TOM_Acer_mono_1CN1_Blue_D",NA,271.304,NA,1.485,0,0.005473565,NA,0.005473565,"DB",0.005473565
"SP6","A","Celtis_latifolia","KAK","KAK_Celtis_latifolia_1CN1_White","KAK_Celtis_latifolia_1CN1","KAK_Celtis_latifolia_1CN1_A","KAK_Celtis_latifolia_1CN1_White_A",356.22078,NA,20.99452,NA,0.05893682,0,NA,NA,"AC",0.05893682
"SP4","B","Acer_mono","TOM","TOM_Acer_mono_1CN1_Red","TOM_Acer_mono_1CN1","TOM_Acer_mono_1CN1_B","TOM_Acer_mono_1CN1_Red_B",NA,333.94351,NA,9.92876,0,0.029731855,NA,0.029731855,"DB",0.029731855
"SP7","C","Endiandra_leptodendron","DRO","DRO_Endiandra_leptodendron_1CN1_Blue","DRO_Endiandra_leptodendron_1CN1","DRO_Endiandra_leptodendron_1CN1_C","DRO_Endiandra_leptodendron_1CN1_Blue_C",326.98817,NA,19.28302,NA,0.058971614,0,NA,NA,"AC",0.058971614
"SP4","D","Acer_mono","TOM","TOM_Acer_mono_1CN1_Red","TOM_Acer_mono_1CN1","TOM_Acer_mono_1CN1_D","TOM_Acer_mono_1CN1_Red_D",NA,332.604,NA,8.523,0,0.025625068,NA,0.025625068,"DB",0.025625068
"SP2","A","Cleistanthus _myrianthus","DRO","DRO_Cleistanthus _myrianthus_5CN1_Blue","DRO_Cleistanthus _myrianthus_5CN1","DRO_Cleistanthus _myrianthus_5CN1_A","DRO_Cleistanthus _myrianthus_5CN1_Blue_A",1100.33447,NA,64.90414,NA,0.058985828,0,NA,NA,"AC",0.058985828
"SP4","B","Acer_mono","TOM","TOM_Acer_mono_1CN1_White","TOM_Acer_mono_1CN1","TOM_Acer_mono_1CN1_B","TOM_Acer_mono_1CN1_White_B",NA,141.73542,NA,6.36995,0,0.044942542,NA,0.044942542,"DB",0.044942542
"SP2","A","Cleistanthus _myrianthus","DRO","DRO_Cleistanthus _myrianthus_5CN1_White","DRO_Cleistanthus _myrianthus_5CN1","DRO_Cleistanthus _myrianthus_5CN1_A","DRO_Cleistanthus _myrianthus_5CN1_White_A",827.20403,NA,48.82224,NA,0.059020796,0,NA,NA,"AC",0.059020796
"SP4","D","Acer_mono","TOM","TOM_Acer_mono_1CN1_White","TOM_Acer_mono_1CN1","TOM_Acer_mono_1CN1_D","TOM_Acer_mono_1CN1_White_D",NA,138.8185,NA,3.399,0,0.024485209,NA,0.023803209,"DB",0.024485209
"SP3","A","Cryptocarya sp. ","DRO","DRO_Cryptocarya sp. _3CN1_Red","DRO_Cryptocarya sp. _3CN1","DRO_Cryptocarya sp. _3CN1_A","DRO_Cryptocarya sp. _3CN1_Red_A",859.73688,NA,50.81899,NA,0.059109934,0,NA,NA,"AC",0.059109934
"SP4","B","Acer_mono","TOM","TOM_Acer_mono_2CN1_Blue","TOM_Acer_mono_2CN1","TOM_Acer_mono_2CN1_B","TOM_Acer_mono_2CN1_Blue_B",NA,298.01292,NA,4.93514,0,0.016560155,NA,0.016560155,"DB",0.016560155
"SP1","C","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._4CN1_White","DRO_Dysoxylum_sp._4CN1","DRO_Dysoxylum_sp._4CN1_C","DRO_Dysoxylum_sp._4CN1_White_C",542.75249,NA,32.14767,NA,0.059230811,0,NA,NA,"AC",0.059230811
"SP4","D","Acer_mono","TOM","TOM_Acer_mono_2CN1_Blue","TOM_Acer_mono_2CN1","TOM_Acer_mono_2CN1_D","TOM_Acer_mono_2CN1_Blue_D",NA,295.1035,NA,1.984,0,0.006723065,NA,0.006723065,"DB",0.006723065
"SP6","A","Celtis_latifolia","KAK","KAK_Celtis_latifolia_4CN1_White","KAK_Celtis_latifolia_4CN1","KAK_Celtis_latifolia_4CN1_A","KAK_Celtis_latifolia_4CN1_White_A",308.59328,NA,18.28987,NA,0.05926853,0,NA,NA,"AC",0.05926853
"SP4","B","Acer_mono","TOM","TOM_Acer_mono_2CN1_Red","TOM_Acer_mono_2CN1","TOM_Acer_mono_2CN1_B","TOM_Acer_mono_2CN1_Red_B",NA,305.9766,NA,10.35569,0,0.033844712,NA,0.033844712,"DB",0.033844712
"SP1","C","Dysoxylum_sp.","DRO","DRO_Dysoxylum_sp._2CN1_White","DRO_Dysoxylum_sp._2CN1","DRO_Dysoxylum_sp._2CN1_C","DRO_Dysoxylum_sp._2CN1_White_C",827.32171,NA,49.14414,NA,0.059401487,0,NA,NA,"AC",0.059401487
"SP4","D","Acer_mono","TOM","TOM_Acer_mono_2CN1_Red","TOM_Acer_mono_2CN1","TOM_Acer_mono_2CN1_D","TOM_Acer_mono_2CN1_Red_D",NA,306.2195,NA,10.604,0,0.034628755,NA,0.034628755,"DB",0.034628755
"SP7","A","Endiandra_leptodendron","DRO","DRO_Endiandra_leptodendron_4CN1_Blue","DRO_Endiandra_leptodendron_4CN1","DRO_Endiandra_leptodendron_4CN1_A","DRO_Endiandra_leptodendron_4CN1_Blue_A",831.54448,NA,49.55639,NA,0.059595597,0,NA,NA,"AC",0.059595597
"SP4","B","Acer_mono","TOM","TOM_Acer_mono_2CN1_White","TOM_Acer_mono_2CN1","TOM_Acer_mono_2CN1_B","TOM_Acer_mono_2CN1_White_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","C","Cleistanthus _myrianthus","DRO","DRO_Cleistanthus _myrianthus_1CN1_Red","DRO_Cleistanthus _myrianthus_1CN1","DRO_Cleistanthus _myrianthus_1CN1_C","DRO_Cleistanthus _myrianthus_1CN1_Red_C",1026.48044,NA,61.4892,NA,0.059902944,0,NA,NA,"AC",0.059902944
"SP4","D","Acer_mono","TOM","TOM_Acer_mono_2CN1_White","TOM_Acer_mono_2CN1","TOM_Acer_mono_2CN1_D","TOM_Acer_mono_2CN1_White_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP6","C","Celtis_latifolia","KAK","KAK_Celtis_latifolia_2CN1_Blue","KAK_Celtis_latifolia_2CN1","KAK_Celtis_latifolia_2CN1_C","KAK_Celtis_latifolia_2CN1_Blue_C",539.09319,NA,32.34023,NA,0.059990055,0,NA,NA,"AC",0.059990055
"SP4","B","Acer_mono","TOM","TOM_Acer_mono_3CN1_Blue","TOM_Acer_mono_3CN1","TOM_Acer_mono_3CN1_B","TOM_Acer_mono_3CN1_Blue_B",NA,334.04401,NA,3.4033,0,0.010188178,NA,0.010188178,"DB",0.010188178
"SP6","C","Celtis_latifolia","KAK","KAK_Celtis_latifolia_5CN1_Red","KAK_Celtis_latifolia_5CN1","KAK_Celtis_latifolia_5CN1_C","KAK_Celtis_latifolia_5CN1_Red_C",616.92888,NA,37.06938,NA,0.060086958,0,NA,NA,"AC",0.060086958
"SP4","D","Acer_mono","TOM","TOM_Acer_mono_3CN1_Blue","TOM_Acer_mono_3CN1","TOM_Acer_mono_3CN1_D","TOM_Acer_mono_3CN1_Blue_D",NA,365.068,NA,34.493,0,0.094483767,NA,0.094483767,"DB",0.094483767
"SP3","C","Dysoxylum_arborescens","KAK","KAK_Dysoxylum_arborescens_5CN1_Blue","KAK_Dysoxylum_arborescens_5CN1","KAK_Dysoxylum_arborescens_5CN1_C","KAK_Dysoxylum_arborescens_5CN1_Blue_C",1361.00366,NA,82.05189,NA,0.060287781,0,NA,NA,"AC",0.060287781
"SP4","B","Acer_mono","TOM","TOM_Acer_mono_3CN1_Red","TOM_Acer_mono_3CN1","TOM_Acer_mono_3CN1_B","TOM_Acer_mono_3CN1_Red_B",NA,301.13333,NA,5.43251,0,0.018040215,NA,0.018040215,"DB",0.018040215
"SP2","C","Cleistanthus _myrianthus","DRO","DRO_Cleistanthus _myrianthus_2CN1_Red","DRO_Cleistanthus _myrianthus_2CN1","DRO_Cleistanthus _myrianthus_2CN1_C","DRO_Cleistanthus _myrianthus_2CN1_Red_C",798.84853,NA,48.1694,NA,0.06029854,0,NA,NA,"AC",0.06029854
"SP4","D","Acer_mono","TOM","TOM_Acer_mono_3CN1_Red","TOM_Acer_mono_3CN1","TOM_Acer_mono_3CN1_D","TOM_Acer_mono_3CN1_Red_D",NA,296.5925,NA,0.96,0,0.003236764,NA,0.003236764,"DB",0.003236764
"SP6","A","Celtis_latifolia","KAK","KAK_Celtis_latifolia_5CN1_White","KAK_Celtis_latifolia_5CN1","KAK_Celtis_latifolia_5CN1_A","KAK_Celtis_latifolia_5CN1_White_A",516.66007,NA,31.17476,NA,0.060339016,0,NA,NA,"AC",0.060339016
"SP4","B","Acer_mono","TOM","TOM_Acer_mono_3CN1_White","TOM_Acer_mono_3CN1","TOM_Acer_mono_3CN1_B","TOM_Acer_mono_3CN1_White_B",NA,291.97893,NA,9.9626,0,0.034120955,NA,0.034120955,"DB",0.034120955
