"Species","SpeciesAnal","Site","TwigCodeNoPatrol","BranchCodeNoPatrol","Patrol","TwigCodeUnique","SaplingCodeUnique","TwigArea_sum_BD","TwigArea_sum_AC","TwigHerbivory_sum_BD","TwigHerbivory_sum_AC","TwigHerbProp_BD","TwigHerbProp_AC","StartEndDiff_BD","StartEndDiff_AC","PatrolGroup","TwigHerbProp_combined"
"SP3","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_3CN2_Red","EUC_Eucalyptus_tereticornis_3CN2","C","EUC_Eucalyptus_tereticornis_3CN2_Red_C","EUC_Eucalyptus_tereticornis_3CN2_C",NA,681.23653,NA,11.52166,0,0.016912863,NA,NA,"AC",0.016912863
"SP3","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_4CN2_Red","EUC_Eucalyptus_tereticornis_4CN2","C","EUC_Eucalyptus_tereticornis_4CN2_Red_C","EUC_Eucalyptus_tereticornis_4CN2_C",NA,847.62528,NA,16.55483,0,0.019530836,NA,NA,"AC",0.019530836
"SP3","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_5CN2_Red","EUC_Eucalyptus_tereticornis_5CN2","C","EUC_Eucalyptus_tereticornis_5CN2_Red_C","EUC_Eucalyptus_tereticornis_5CN2_C",NA,540.58521,NA,10.35878,0,0.019162159,NA,NA,"AC",0.019162159
"SP3","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_1CN2_White","EUC_Eucalyptus_tereticornis_1CN2","C","EUC_Eucalyptus_tereticornis_1CN2_White_C","EUC_Eucalyptus_tereticornis_1CN2_C",NA,361.25669,NA,7.43765,0,0.020588269,NA,NA,"AC",0.020588269
"SP3","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_2CN2_White","EUC_Eucalyptus_tereticornis_2CN2","C","EUC_Eucalyptus_tereticornis_2CN2_White_C","EUC_Eucalyptus_tereticornis_2CN2_C",NA,353.1842,NA,5.78152,0,0.016369702,NA,NA,"AC",0.016369702
"SP3","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_3CN2_White","EUC_Eucalyptus_tereticornis_3CN2","C","EUC_Eucalyptus_tereticornis_3CN2_White_C","EUC_Eucalyptus_tereticornis_3CN2_C",NA,165.67771,NA,3.28797,0,0.019845579,NA,NA,"AC",0.019845579
"SP3","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_4CN2_White","EUC_Eucalyptus_tereticornis_4CN2","C","EUC_Eucalyptus_tereticornis_4CN2_White_C","EUC_Eucalyptus_tereticornis_4CN2_C",NA,188.70129,NA,5.20078,0,0.027560914,NA,NA,"AC",0.027560914
"SP3","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_5CN2_White","EUC_Eucalyptus_tereticornis_5CN2","C","EUC_Eucalyptus_tereticornis_5CN2_White_C","EUC_Eucalyptus_tereticornis_5CN2_C",NA,213.40046,NA,3.09054,0,0.014482349,NA,NA,"AC",0.014482349
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_1CN2_Blue","EUC_Eucalyptus_tereticornis_1CN2","C","EUC_Eucalyptus_tereticornis_1CN2_Blue_C","EUC_Eucalyptus_tereticornis_1CN2_C",NA,1058.83678,NA,25.48261,0,0.024066608,NA,NA,"AC",0.024066608
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_2CN2_Blue","EUC_Eucalyptus_tereticornis_2CN2","C","EUC_Eucalyptus_tereticornis_2CN2_Blue_C","EUC_Eucalyptus_tereticornis_2CN2_C",NA,718.11235,NA,23.24763,0,0.032373249,NA,NA,"AC",0.032373249
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_3CN2_Blue","EUC_Eucalyptus_tereticornis_3CN2","C","EUC_Eucalyptus_tereticornis_3CN2_Blue_C","EUC_Eucalyptus_tereticornis_3CN2_C",NA,616.36952,NA,21.8102,0,0.035384942,NA,NA,"AC",0.035384942
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_4CN2_Blue","EUC_Eucalyptus_tereticornis_4CN2","C","EUC_Eucalyptus_tereticornis_4CN2_Blue_C","EUC_Eucalyptus_tereticornis_4CN2_C",NA,510.58609,NA,16.75296,0,0.032811235,NA,NA,"AC",0.032811235
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_5CN2_Blue","EUC_Eucalyptus_tereticornis_5CN2","C","EUC_Eucalyptus_tereticornis_5CN2_Blue_C","EUC_Eucalyptus_tereticornis_5CN2_C",NA,1113.92189,NA,38.39339,0,0.03446686,NA,NA,"AC",0.03446686
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_1CN2_Red","EUC_Eucalyptus_tereticornis_1CN2","C","EUC_Eucalyptus_tereticornis_1CN2_Red_C","EUC_Eucalyptus_tereticornis_1CN2_C",NA,750.45368,NA,14.42973,0,0.019228009,NA,NA,"AC",0.019228009
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_2CN2_Red","EUC_Eucalyptus_tereticornis_2CN2","C","EUC_Eucalyptus_tereticornis_2CN2_Red_C","EUC_Eucalyptus_tereticornis_2CN2_C",NA,793.36807,NA,12.80957,0,0.01614581,NA,NA,"AC",0.01614581
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_3CN2_Red","EUC_Eucalyptus_tereticornis_3CN2","C","EUC_Eucalyptus_tereticornis_3CN2_Red_C","EUC_Eucalyptus_tereticornis_3CN2_C",NA,444.29101,NA,7.52571,0,0.016938695,NA,NA,"AC",0.016938695
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_4CN2_Red","EUC_Eucalyptus_tereticornis_4CN2","C","EUC_Eucalyptus_tereticornis_4CN2_Red_C","EUC_Eucalyptus_tereticornis_4CN2_C",NA,267.73259,NA,4.79708,0,0.01791743,NA,NA,"AC",0.01791743
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_5CN2_Red","EUC_Eucalyptus_tereticornis_5CN2","C","EUC_Eucalyptus_tereticornis_5CN2_Red_C","EUC_Eucalyptus_tereticornis_5CN2_C",NA,1289.58502,NA,22.84486,0,0.017714893,NA,NA,"AC",0.017714893
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_1CN2_White","EUC_Eucalyptus_tereticornis_1CN2","C","EUC_Eucalyptus_tereticornis_1CN2_White_C","EUC_Eucalyptus_tereticornis_1CN2_C",NA,1269.79559,NA,18.96603,0,0.014936286,NA,NA,"AC",0.014936286
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_2CN2_White","EUC_Eucalyptus_tereticornis_2CN2","C","EUC_Eucalyptus_tereticornis_2CN2_White_C","EUC_Eucalyptus_tereticornis_2CN2_C",NA,768.77042,NA,14.0803,0,0.018315351,NA,NA,"AC",0.018315351
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_5CN2_White","EUC_Eucalyptus_tereticornis_5CN2","C","EUC_Eucalyptus_tereticornis_5CN2_White_C","EUC_Eucalyptus_tereticornis_5CN2_C",NA,1017.54676,NA,18.78094,0,0.018457078,NA,NA,"AC",0.018457078
"SP2","Acacia_parramattensis","EUC","EUC_Acacia_parramattensis_2CN2_Blue","EUC_Acacia_parramattensis_2CN2","C","EUC_Acacia_parramattensis_2CN2_Blue_C","EUC_Acacia_parramattensis_2CN2_C",NA,273.25945,NA,6.55332,0,0.023982043,NA,NA,"AC",0.023982043
"SP2","Acacia_parramattensis","EUC","EUC_Acacia_parramattensis_4CN2_Red","EUC_Acacia_parramattensis_4CN2","C","EUC_Acacia_parramattensis_4CN2_Red_C","EUC_Acacia_parramattensis_4CN2_C",NA,117.48557,NA,0.9053,0,0.007705627,NA,NA,"AC",0.007705627
"SP1","Bursaria_spinosa","EUC","EUC_Bursaria_spinosa_2CN2_Red","EUC_Bursaria_spinosa_2CN2","C","EUC_Bursaria_spinosa_2CN2_Red_C","EUC_Bursaria_spinosa_2CN2_C",NA,4.72144,NA,0.07351,0,0.015569403,NA,NA,"AC",0.015569403
"SP1","Bursaria_spinosa","EUC","EUC_Bursaria_spinosa_2CN2_White","EUC_Bursaria_spinosa_2CN2","C","EUC_Bursaria_spinosa_2CN2_White_C","EUC_Bursaria_spinosa_2CN2_C",NA,2.76633,NA,0.0373,0,0.013483568,NA,NA,"AC",0.013483568
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_3CN2_White","EUC_Eucalyptus_tereticornis_3CN2","C","EUC_Eucalyptus_tereticornis_3CN2_White_C","EUC_Eucalyptus_tereticornis_3CN2_C",NA,535.96052,NA,9.63759,0,0.017981903,NA,NA,"AC",0.017981903
"SP4","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_4CN2_White","EUC_Eucalyptus_tereticornis_4CN2","C","EUC_Eucalyptus_tereticornis_4CN2_White_C","EUC_Eucalyptus_tereticornis_4CN2_C",NA,575.69001,NA,9.33732,0,0.016219354,NA,NA,"AC",0.016219354
"SP7","Fraxinus_lanuginosa","TOM","TOM_Fraxinus_lanuginosa_3CN2_Blue","TOM_Fraxinus_lanuginosa_3CN2","D","TOM_Fraxinus_lanuginosa_3CN2_Blue_D","TOM_Fraxinus_lanuginosa_3CN2_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP7","Fraxinus_lanuginosa","TOM","TOM_Fraxinus_lanuginosa_3CN2_Red","TOM_Fraxinus_lanuginosa_3CN2","D","TOM_Fraxinus_lanuginosa_3CN2_Red_D","TOM_Fraxinus_lanuginosa_3CN2_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP7","Fraxinus_lanuginosa","TOM","TOM_Fraxinus_lanuginosa_4CN2_Red","TOM_Fraxinus_lanuginosa_4CN2","D","TOM_Fraxinus_lanuginosa_4CN2_Red_D","TOM_Fraxinus_lanuginosa_4CN2_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP7","Fraxinus_lanuginosa","TOM","TOM_Fraxinus_lanuginosa_4CN2_White","TOM_Fraxinus_lanuginosa_4CN2","D","TOM_Fraxinus_lanuginosa_4CN2_White_D","TOM_Fraxinus_lanuginosa_4CN2_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Prunus_ssiori","TOM","TOM_Prunus_ssiori_2CN2_Blue","TOM_Prunus_ssiori_2CN2","D","TOM_Prunus_ssiori_2CN2_Blue_D","TOM_Prunus_ssiori_2CN2_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Prunus_ssiori","TOM","TOM_Prunus_ssiori_1CN2_New","TOM_Prunus_ssiori_1CN2_New","D","TOM_Prunus_ssiori_1CN2_New_D","TOM_Prunus_ssiori_1CN2_New_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Erythrospermum_candidum","KAK","KAK_Erythrospermum_candidum_2CN2_Blue","KAK_Erythrospermum_candidum_2CN2","D","KAK_Erythrospermum_candidum_2CN2_Blue_D","KAK_Erythrospermum_candidum_2CN2_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Erythrospermum_candidum","KAK","KAK_Erythrospermum_candidum_2CN2_Red","KAK_Erythrospermum_candidum_2CN2","D","KAK_Erythrospermum_candidum_2CN2_Red_D","KAK_Erythrospermum_candidum_2CN2_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Erythrospermum_candidum","KAK","KAK_Erythrospermum_candidum_2CN2_White","KAK_Erythrospermum_candidum_2CN2","D","KAK_Erythrospermum_candidum_2CN2_White_D","KAK_Erythrospermum_candidum_2CN2_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN2_Blue","KAK_Pimelodendron_amboinicum_3CN2","B","KAK_Pimelodendron_amboinicum_3CN2_Blue_B","KAK_Pimelodendron_amboinicum_3CN2_B",1288.11377,NA,97.65531,NA,0.075812643,0,0,NA,"DB",0.075812643
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN2_Blue","KAK_Pimelodendron_amboinicum_2CN2","B","KAK_Pimelodendron_amboinicum_2CN2_Blue_B","KAK_Pimelodendron_amboinicum_2CN2_B",907.16974,NA,113.51568,NA,0.125131687,0,0,NA,"DB",0.125131687
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_4CN2_Yellow","KAK_Pimelodendron_amboinicum_4CN2","B","KAK_Pimelodendron_amboinicum_4CN2_Yellow_B","KAK_Pimelodendron_amboinicum_4CN2_B",1207.63504,NA,89.64428,NA,0.074231268,0,0,NA,"DB",0.074231268
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN2_Red","KAK_Pimelodendron_amboinicum_3CN2","B","KAK_Pimelodendron_amboinicum_3CN2_Red_B","KAK_Pimelodendron_amboinicum_3CN2_B",1023.587,NA,139.7482,NA,0.136527916,0,0,NA,"DB",0.136527916
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN2_Red","KAK_Pimelodendron_amboinicum_1CN2","B","KAK_Pimelodendron_amboinicum_1CN2_Red_B","KAK_Pimelodendron_amboinicum_1CN2_B",965.94708,NA,98.87339,NA,0.102359013,0,0,NA,"DB",0.102359013
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_4CN2_Blue","KAK_Pimelodendron_amboinicum_4CN2","D","KAK_Pimelodendron_amboinicum_4CN2_Blue_D","KAK_Pimelodendron_amboinicum_4CN2_D",725.733,NA,47.749,NA,0.065794169,0,0,NA,"DB",0.065794169
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_5CN2_Blue","KAK_Pimelodendron_amboinicum_5CN2","B","KAK_Pimelodendron_amboinicum_5CN2_Blue_B","KAK_Pimelodendron_amboinicum_5CN2_B",1305.38291,NA,110.92687,NA,0.084976499,0,0,NA,"DB",0.084976499
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN2_Blue","KAK_Pimelodendron_amboinicum_1CN2","D","KAK_Pimelodendron_amboinicum_1CN2_Blue_D","KAK_Pimelodendron_amboinicum_1CN2_D",1214.227,NA,28.333,NA,0.023334187,0,0,NA,"DB",0.023334187
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_5CN2_Yellow","KAK_Pimelodendron_amboinicum_5CN2","D","KAK_Pimelodendron_amboinicum_5CN2_Yellow_D","KAK_Pimelodendron_amboinicum_5CN2_D",1220.797,NA,28.574,NA,0.023406021,0,0,NA,"DB",0.023406021
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN2_Red","KAK_Pimelodendron_amboinicum_2CN2","B","KAK_Pimelodendron_amboinicum_2CN2_Red_B","KAK_Pimelodendron_amboinicum_2CN2_B",1059.8378,NA,94.23927,NA,0.088918578,0,0,NA,"DB",0.088918578
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN2_Red","KAK_Pimelodendron_amboinicum_2CN2","D","KAK_Pimelodendron_amboinicum_2CN2_Red_D","KAK_Pimelodendron_amboinicum_2CN2_D",1323.948,NA,20.99,NA,0.015854097,0,0,NA,"DB",0.015854097
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN2_Yellow","KAK_Pimelodendron_amboinicum_1CN2","D","KAK_Pimelodendron_amboinicum_1CN2_Yellow_D","KAK_Pimelodendron_amboinicum_1CN2_D",658.598,NA,14.112,NA,0.021427335,0,0,NA,"DB",0.021427335
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_5CN2_Blue","KAK_Pimelodendron_amboinicum_5CN2","D","KAK_Pimelodendron_amboinicum_5CN2_Blue_D","KAK_Pimelodendron_amboinicum_5CN2_D",1797.867,NA,173.472,NA,0.096487671,0,0,NA,"DB",0.096487671
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN2_Blue","KAK_Pimelodendron_amboinicum_3CN2","D","KAK_Pimelodendron_amboinicum_3CN2_Blue_D","KAK_Pimelodendron_amboinicum_3CN2_D",1052.755,NA,70.377,NA,0.066850312,0,0,NA,"DB",0.066850312
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN2_Yellow","KAK_Pimelodendron_amboinicum_2CN2","D","KAK_Pimelodendron_amboinicum_2CN2_Yellow_D","KAK_Pimelodendron_amboinicum_2CN2_D",1004.427,NA,14.79,NA,0.014724813,0,0,NA,"DB",0.014724813
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_4CN2_Blue","KAK_Pimelodendron_amboinicum_4CN2","B","KAK_Pimelodendron_amboinicum_4CN2_Blue_B","KAK_Pimelodendron_amboinicum_4CN2_B",844.44493,NA,71.84167,NA,0.085075613,0,0,NA,"DB",0.085075613
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN2_Red","KAK_Pimelodendron_amboinicum_1CN2","D","KAK_Pimelodendron_amboinicum_1CN2_Red_D","KAK_Pimelodendron_amboinicum_1CN2_D",500.15,NA,12.843,NA,0.025678297,0,0.001325438,NA,"DB",0.025678297
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_4CN2_Red","KAK_Pimelodendron_amboinicum_4CN2","B","KAK_Pimelodendron_amboinicum_4CN2_Red_B","KAK_Pimelodendron_amboinicum_4CN2_B",1124.57653,NA,80.56713,NA,0.071642194,0,0.002319395,NA,"DB",0.071642194
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN2_Red","KAK_Pimelodendron_amboinicum_3CN2","D","KAK_Pimelodendron_amboinicum_3CN2_Red_D","KAK_Pimelodendron_amboinicum_3CN2_D",863.036,NA,25.679,NA,0.029754263,0,0.004532281,NA,"DB",0.029754263
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN2_Yellow","KAK_Pimelodendron_amboinicum_1CN2","B","KAK_Pimelodendron_amboinicum_1CN2_Yellow_B","KAK_Pimelodendron_amboinicum_1CN2_B",1015.86175,NA,98.15695,NA,0.096624319,0,0.010133657,NA,"DB",0.096624319
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN2_Yellow","KAK_Pimelodendron_amboinicum_3CN2","B","KAK_Pimelodendron_amboinicum_3CN2_Yellow_B","KAK_Pimelodendron_amboinicum_3CN2_B",907.21678,NA,103.89483,NA,0.114520402,0,0.010776994,NA,"DB",0.114520402
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_5CN2_Red","KAK_Pimelodendron_amboinicum_5CN2","B","KAK_Pimelodendron_amboinicum_5CN2_Red_B","KAK_Pimelodendron_amboinicum_5CN2_B",988.73478,NA,92.73433,NA,0.093790905,0,0.02618727,NA,"DB",0.093790905
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN2_Blue","KAK_Pimelodendron_amboinicum_1CN2","B","KAK_Pimelodendron_amboinicum_1CN2_Blue_B","KAK_Pimelodendron_amboinicum_1CN2_B",672.47325,NA,68.00072,NA,0.101120335,0,0.029897923,NA,"DB",0.101120335
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_5CN2_Yellow","KAK_Pimelodendron_amboinicum_5CN2","B","KAK_Pimelodendron_amboinicum_5CN2_Yellow_B","KAK_Pimelodendron_amboinicum_5CN2_B",1411.82717,NA,161.03876,NA,0.114064075,0,0.031853459,NA,"DB",0.114064075
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN2_Yellow","KAK_Pimelodendron_amboinicum_2CN2","B","KAK_Pimelodendron_amboinicum_2CN2_Yellow_B","KAK_Pimelodendron_amboinicum_2CN2_B",707.27142,NA,83.02569,NA,0.117388725,0,0.033434502,NA,"DB",0.117388725
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN2_Yellow","KAK_Pimelodendron_amboinicum_3CN2","D","KAK_Pimelodendron_amboinicum_3CN2_Yellow_D","KAK_Pimelodendron_amboinicum_3CN2_D",590.288,NA,54.711,NA,0.092685265,0,0.034608795,NA,"DB",0.092685265
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_4CN2_Red","KAK_Pimelodendron_amboinicum_4CN2","D","KAK_Pimelodendron_amboinicum_4CN2_Red_D","KAK_Pimelodendron_amboinicum_4CN2_D",607.065,NA,100.407,NA,0.165397445,0,0.037641422,NA,"DB",0.165397445
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN2_Blue","KAK_Pimelodendron_amboinicum_2CN2","D","KAK_Pimelodendron_amboinicum_2CN2_Blue_D","KAK_Pimelodendron_amboinicum_2CN2_D",1139.737,NA,87.253,NA,0.076555381,0,0.051498468,NA,"DB",0.076555381
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_4CN2_Yellow","KAK_Pimelodendron_amboinicum_4CN2","D","KAK_Pimelodendron_amboinicum_4CN2_Yellow_D","KAK_Pimelodendron_amboinicum_4CN2_D",455.206,NA,77.686,NA,0.170661195,0,0.077803393,NA,"DB",0.170661195
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_5CN2_Red","KAK_Pimelodendron_amboinicum_5CN2","D","KAK_Pimelodendron_amboinicum_5CN2_Red_D","KAK_Pimelodendron_amboinicum_5CN2_D",780.978,NA,211.168,NA,0.270389179,0,0.151406873,NA,"DB",0.270389179
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN2_Blue","KAK_Pimelodendron_amboinicum_1CN2","A","KAK_Pimelodendron_amboinicum_1CN2_Blue_A","KAK_Pimelodendron_amboinicum_1CN2_A",NA,649.29015,NA,46.24401,0,0.071222411,NA,NA,"AC",0.071222411
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN2_Blue","KAK_Pimelodendron_amboinicum_1CN2","C","KAK_Pimelodendron_amboinicum_1CN2_Blue_C","KAK_Pimelodendron_amboinicum_1CN2_C",NA,1148.02662,NA,50.29419,0,0.043809254,NA,NA,"AC",0.043809254
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN2_Red","KAK_Pimelodendron_amboinicum_1CN2","A","KAK_Pimelodendron_amboinicum_1CN2_Red_A","KAK_Pimelodendron_amboinicum_1CN2_A",NA,960.6686,NA,136.2803,0,0.141859846,NA,NA,"AC",0.141859846
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN2_Red","KAK_Pimelodendron_amboinicum_1CN2","C","KAK_Pimelodendron_amboinicum_1CN2_Red_C","KAK_Pimelodendron_amboinicum_1CN2_C",NA,461.92401,NA,11.24917,0,0.024352858,NA,NA,"AC",0.024352858
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN2_Yellow","KAK_Pimelodendron_amboinicum_1CN2","A","KAK_Pimelodendron_amboinicum_1CN2_Yellow_A","KAK_Pimelodendron_amboinicum_1CN2_A",NA,979.70333,NA,84.73519,0,0.086490662,NA,NA,"AC",0.086490662
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN2_Yellow","KAK_Pimelodendron_amboinicum_1CN2","C","KAK_Pimelodendron_amboinicum_1CN2_Yellow_C","KAK_Pimelodendron_amboinicum_1CN2_C",NA,618.37761,NA,21.91819,0,0.035444669,NA,NA,"AC",0.035444669
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN2_Blue","KAK_Pimelodendron_amboinicum_2CN2","A","KAK_Pimelodendron_amboinicum_2CN2_Blue_A","KAK_Pimelodendron_amboinicum_2CN2_A",NA,829.43687,NA,149.78527,0,0.180586703,NA,NA,"AC",0.180586703
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN2_Blue","KAK_Pimelodendron_amboinicum_2CN2","C","KAK_Pimelodendron_amboinicum_2CN2_Blue_C","KAK_Pimelodendron_amboinicum_2CN2_C",NA,1062.31324,NA,26.61829,0,0.025056913,NA,NA,"AC",0.025056913
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN2_Red","KAK_Pimelodendron_amboinicum_2CN2","A","KAK_Pimelodendron_amboinicum_2CN2_Red_A","KAK_Pimelodendron_amboinicum_2CN2_A",NA,971.32943,NA,102.54904,0,0.105575963,NA,NA,"AC",0.105575963
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN2_Red","KAK_Pimelodendron_amboinicum_2CN2","C","KAK_Pimelodendron_amboinicum_2CN2_Red_C","KAK_Pimelodendron_amboinicum_2CN2_C",NA,1288.81497,NA,41.09479,0,0.031885717,NA,NA,"AC",0.031885717
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN2_Yellow","KAK_Pimelodendron_amboinicum_2CN2","A","KAK_Pimelodendron_amboinicum_2CN2_Yellow_A","KAK_Pimelodendron_amboinicum_2CN2_A",NA,632.83583,NA,53.12924,0,0.083954222,NA,NA,"AC",0.083954222
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN2_Yellow","KAK_Pimelodendron_amboinicum_2CN2","C","KAK_Pimelodendron_amboinicum_2CN2_Yellow_C","KAK_Pimelodendron_amboinicum_2CN2_C",NA,948.70097,NA,16.51711,0,0.017410238,NA,NA,"AC",0.017410238
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN2_Blue","KAK_Pimelodendron_amboinicum_3CN2","A","KAK_Pimelodendron_amboinicum_3CN2_Blue_A","KAK_Pimelodendron_amboinicum_3CN2_A",NA,1165.64044,NA,168.27539,0,0.144363034,NA,NA,"AC",0.144363034
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN2_Blue","KAK_Pimelodendron_amboinicum_3CN2","C","KAK_Pimelodendron_amboinicum_3CN2_Blue_C","KAK_Pimelodendron_amboinicum_3CN2_C",NA,959.82967,NA,68.35143,0,0.071212041,NA,NA,"AC",0.071212041
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN2_Red","KAK_Pimelodendron_amboinicum_3CN2","A","KAK_Pimelodendron_amboinicum_3CN2_Red_A","KAK_Pimelodendron_amboinicum_3CN2_A",NA,963.13222,NA,170.71004,0,0.177244657,NA,NA,"AC",0.177244657
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN2_Red","KAK_Pimelodendron_amboinicum_3CN2","C","KAK_Pimelodendron_amboinicum_3CN2_Red_C","KAK_Pimelodendron_amboinicum_3CN2_C",NA,826.11112,NA,20.83616,0,0.025221982,NA,NA,"AC",0.025221982
"SP2","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN2_Yellow","KAK_Pimelodendron_amboinicum_3CN2","A","KAK_Pimelodendron_amboinicum_3CN2_Yellow_A","KAK_Pimelodendron_amboinicum_3CN2_A",NA,902.35748,NA,93.61364,0,0.103743408,NA,NA,"AC",0.103743408
